//mob_skill_db.txt＠Auriga 2009/06/07 01:59:05 (JST)
//MOB_ID,ダミー文字列,STATE,SKILL_ID,SKILL_LV,万分率,casttime,delay,妨害可能,ターゲット,条件タイプ,条件値,値1,値2,値3,値4,値5,使用時エモーション
1628,モルデン＠連続攻撃,attack,171,1,500,700,5000,no,target,always,0,,,,,,
1628,モルデン＠連続攻撃,chase,171,1,200,700,5000,no,target,always,0,,,,,,
1629,ヒルウィンド＠エモーション,idle,197,1,200,0,5000,no,self,always,0,1,,,,,
1629,ヒルウィンド＠スピアスタブ,attack,58,5,500,800,5000,no,target,always,0,,,,,,
1629,ヒルウィンド＠風属性攻撃,chase,187,3,500,500,5000,no,target,always,0,,,,,,
1629,ヒルウィンド＠風属性攻撃,attack,187,3,500,500,5000,no,target,always,0,,,,,,
1629,ヒルウィンド＠スピアブーメラン,chase,59,5,500,0,5000,yes,target,always,0,,,,,,
1630,ペクソジン＠インビジブル,chase,353,1,2000,1000,30000,no,self,always,0,,,,,,29
1630,ペクソジン＠サンクチュアリ,attack,70,10,2000,0,10000,yes,self,always,0,,,,,,18
1630,ペクソジン＠アスムプティオ,idle,361,5,10000,500,100000,no,self,always,0,,,,,,
1630,ペクソジン＠アスムプティオ,chase,361,5,10000,500,100000,no,self,always,0,,,,,,
1630,ペクソジン＠アスムプティオ,attack,361,5,10000,500,100000,no,self,always,0,,,,,,
1630,ペクソジン＠範囲睡眠攻撃,chase,668,5,10000,700,25000,no,self,always,0,,,,,,
1630,ペクソジン＠範囲睡眠攻撃,attack,668,5,10000,700,25000,no,self,myhpltmaxrate,80,,,,,,
1630,ペクソジン＠ウォーターボール,chase,86,3,2000,1000,5000,no,target,always,0,,,,,,
1630,ペクソジン＠ウォーターボール,attack,86,5,1000,0,5000,yes,target,always,0,,,,,,
1630,ペクソジン＠ホールドウェブ,attack,342,1,2000,500,15000,no,target,always,0,,,,,,6
1630,ペクソジン＠テレポート,idle,26,1,1000,0,30000,yes,self,always,0,,,,,,
1630,ペクソジン＠取り巻き召喚,idle,196,3,10000,0,5000,no,self,slavele,1,1631,,,,,
1630,ペクソジン＠取り巻き召喚,attack,196,3,10000,0,5000,no,self,slavele,1,1631,,,,,
1630,ペクソジン＠取り巻き召喚,chase,196,3,10000,0,5000,no,self,slavele,1,1631,,,,,
1631,チュンイー＠シールドチャージ,attack,250,5,5000,0,5000,yes,target,always,0,,,,,,6
1631,チュンイー＠インティミデイト,attack,219,1,1000,1000,0,yes,target,always,0,,,,,,6
1631,チュンイー＠レックスディビーナ,chase,76,1,2000,0,5000,yes,target,always,0,,,,,,6
1631,チュンイー＠インベナム,attack,52,10,1000,0,5000,yes,target,always,0,,,,,,6
1632,グレムリン＠ストリップアーマー,attack,217,5,500,0,5000,yes,target,always,0,,,,,,
1632,グレムリン＠クリティカル攻撃,attack,170,1,500,500,5000,no,target,always,0,,,,,,6
1633,ビホルダー＠石化攻撃,attack,180,3,500,500,5000,no,target,always,0,,,,,,2
1633,ビホルダー＠石化攻撃,chase,180,3,500,500,5000,no,target,always,0,,,,,,2
1633,ビホルダー＠ナパームビート,chase,11,5,2000,0,5000,yes,target,always,0,,,,,,
1633,ビホルダー＠ディスペル,attack,289,5,500,0,30000,yes,target,always,0,,,,,,18
1633,ビホルダー＠メンタルブレイカー,attack,159,3,500,800,5000,no,target,always,0,,,,,,
1633,ビホルダー＠メンタルブレイカー,chase,159,3,500,800,5000,no,target,always,0,,,,,,
1634,セイレン=ウィンザー＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1634,セイレン=ウィンザー＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1634,セイレン=ウィンザー＠スピアブーメラン,idle,59,5,10000,0,0,yes,anothertarget,always,0,,,,,,6
1634,セイレン=ウィンザー＠スパイラルピアース,chase,397,5,2000,0,5000,yes,target,always,0,,,,,,
1634,セイレン=ウィンザー＠スパイラルピアース,attack,397,5,2000,0,5000,yes,target,always,0,,,,,,
1634,セイレン=ウィンザー＠スピアブーメラン,chase,59,5,10000,0,0,yes,target,skillused,18,,,,,,6
//1634,セイレン=ウィンザー＠ボウリングバッシュ,attack,62,5,1000,0,10000,yes,target,always,0,,,,,,
1634,セイレン=ウィンザー＠バッシュ,attack,5,10,1000,0,5000,yes,target,always,0,,,,,,
1634,セイレン=ウィンザー＠マグナムブレイク,attack,7,9,1000,0,0,yes,self,attackpcge,2,,,,,,
1634,セイレン=ウィンザー＠ラッシュアタック,attack,349,5,2000,0,100000,yes,self,always,0,,,,,,
1634,セイレン=ウィンザー＠プロボック,attack,6,10,1000,0,300000,yes,target,always,0,,,,,,29
1634,セイレン=ウィンザー＠プロボック,chase,6,10,1000,0,5000,yes,target,always,0,,,,,,29
1634,セイレン=ウィンザー＠クリティカル攻撃,attack,170,1,2000,0,5000,yes,target,always,0,,,,,,
1634,セイレン=ウィンザー＠スタン攻撃,attack,179,5,1000,0,5000,yes,target,always,0,,,,,,
1634,セイレン=ウィンザー＠火属性攻撃,attack,186,5,1000,0,5000,yes,target,always,0,,,,,,9
1635,エレメス=ガイル＠クローキング,attack,135,1,2000,200,5000,yes,self,always,0,,,,,,
1635,エレメス=ガイル＠クローキング,idle,135,1,2000,200,5000,yes,self,always,0,,,,,,
1635,エレメス=ガイル＠クローキング,chase,135,1,2000,200,5000,yes,self,always,0,,,,,,
1635,エレメス=ガイル＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1635,エレメス=ガイル＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1635,エレメス=ガイル＠グリムトゥース,idle,137,5,10000,0,0,yes,anothertarget,always,0,,,,,,6
1635,エレメス=ガイル＠グリムトゥース,chase,137,5,10000,0,0,yes,target,skillused,18,,,,,,6
1635,エレメス=ガイル＠ソウルブレイカー,chase,379,10,2000,0,5000,yes,target,always,0,,,,,,
1635,エレメス=ガイル＠メテオアサルト,attack,406,10,2000,0,10000,yes,self,always,0,,,,,,
1635,エレメス=ガイル＠インベナム,attack,52,10,1000,0,10000,yes,target,always,0,,,,,,
1635,エレメス=ガイル＠速度強化,attack,350,5,2000,0,100000,yes,self,always,0,,,,,,
1635,エレメス=ガイル＠ソニックブロー,attack,136,5,2000,0,5000,yes,target,always,0,,,,,,6
1635,エレメス=ガイル＠グリムトゥース,chase,137,5,2000,0,0,yes,target,always,0,,,,,,
1635,エレメス=ガイル＠ベナムダスト,idle,140,1,2000,0,10000,yes,anothertarget,always,0,,,,,,29
1635,エレメス=ガイル＠ベナムダスト,attack,140,1,2000,0,10000,yes,around5,always,0,,,,,,29
1635,エレメス=ガイル＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1635,エレメス=ガイル＠スタン攻撃,attack,179,5,1000,0,5000,yes,target,always,0,,,,,,
1635,エレメス=ガイル＠毒属性攻撃,attack,188,5,1000,0,5000,yes,target,always,0,,,,,,
1636,ハワード=アルトアイゼン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1636,ハワード=アルトアイゼン＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1636,ハワード=アルトアイゼン＠アドレナリンラッシュ,attack,111,10,2000,0,150000,yes,self,always,0,,,,,,
1636,ハワード=アルトアイゼン＠マキシマイズパワー,attack,114,1,1000,0,60000,yes,self,always,0,,,,,,
1636,ハワード=アルトアイゼン＠メマーナイト,attack,42,9,2000,0,5000,yes,target,always,0,,,,,,23
1636,ハワード=アルトアイゼン＠ハンマーフォール,chase,110,5,2000,0,5000,yes,target,always,0,,,,,,
1636,ハワード=アルトアイゼン＠ハンマーフォール,attack,110,5,2000,0,5000,yes,target,always,0,,,,,,
1636,ハワード=アルトアイゼン＠ラッシュアタック,attack,349,5,2000,0,100000,yes,self,always,0,,,,,,
1636,ハワード=アルトアイゼン＠範囲攻撃,attack,174,1,1000,0,0,yes,target,attackpcge,2,,,,,,
1636,ハワード=アルトアイゼン＠ブレイクアーマー,attack,344,10,1000,0,5000,yes,target,always,0,,,,,,19
1636,ハワード=アルトアイゼン＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1636,ハワード=アルトアイゼン＠火属性攻撃,attack,186,10,1000,0,5000,yes,target,always,0,,,,,,
1636,ハワード=アルトアイゼン＠水属性攻撃,attack,184,10,1000,0,5000,yes,target,always,0,,,,,,
1637,マーガレッタ=ソリン＠アスムプティオ,idle,361,5,10000,1000,10000,no,self,myhpltmaxrate,99,,,,,,
1637,マーガレッタ=ソリン＠アスムプティオ,chase,361,5,10000,1000,10000,no,self,myhpltmaxrate,100,,,,,,
1637,マーガレッタ=ソリン＠アスムプティオ,idle,361,5,10000,1000,10000,no,friend,friendhpltmaxrate,100,,,,,,
1637,マーガレッタ=ソリン＠アスムプティオ,chase,361,5,10000,1000,10000,no,friend,friendhpltmaxrate,100,,,,,,
1637,マーガレッタ=ソリン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1637,マーガレッタ=ソリン＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1637,マーガレッタ=ソリン＠ニューマ,idle,25,1,10000,0,0,yes,self,longrangeattacked,,,,,,,19
1637,マーガレッタ=ソリン＠速度増加,attack,29,10,2000,0,240000,yes,self,always,0,,,,,,2
1637,マーガレッタ=ソリン＠速度増加,chase,29,10,2000,0,240000,yes,self,always,0,,,,,,2
1637,マーガレッタ=ソリン＠速度減少,chase,30,10,2000,0,10000,yes,target,always,0,,,,,,
1637,マーガレッタ=ソリン＠セイフティウォール,attack,12,10,1000,0,5000,yes,self,always,0,,,,,,
1637,マーガレッタ=ソリン＠ニューマ,attack,25,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,19
1637,マーガレッタ=ソリン＠ニューマ,chase,25,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,19
1637,マーガレッタ=ソリン＠レックスディビーナ,attack,76,10,2000,0,5000,yes,target,always,0,,,,,,18
1637,マーガレッタ=ソリン＠レックスディビーナ,chase,76,10,2000,0,5000,yes,target,always,0,,,,,,18
1637,マーガレッタ=ソリン＠レックスディビーナ,idle,76,10,10000,0,5000,yes,target,casttargeted,,,,,,,18
1637,マーガレッタ=ソリン＠レックスディビーナ,attack,76,10,5000,0,5000,yes,target,casttargeted,,,,,,,18
1637,マーガレッタ=ソリン＠レックスディビーナ,chase,76,10,5000,0,5000,yes,target,casttargeted,,,,,,,18
1637,マーガレッタ=ソリン＠レックスエーテルナ,attack,78,1,1000,0,5000,yes,target,always,0,,,,,,29
1637,マーガレッタ=ソリン＠レックスエーテルナ,chase,78,1,1000,0,5000,yes,target,always,0,,,,,,29
1637,マーガレッタ=ソリン＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1637,マーガレッタ=ソリン＠スタン攻撃,attack,179,5,1000,0,5000,yes,target,always,0,,,,,,
1637,マーガレッタ=ソリン＠聖属性攻撃,attack,189,10,1000,0,5000,yes,target,always,0,,,,,,
1637,マーガレッタ=ソリン＠ヒール,attack,28,9,3000,0,2000,yes,friend,friendhpltmaxrate,99,,,,,,3
1637,マーガレッタ=ソリン＠ヒール,attack,28,9,3000,0,2000,yes,self,myhpltmaxrate,99,,,,,,3
1637,マーガレッタ=ソリン＠ヒール,idle,28,9,3000,0,2000,yes,friend,friendhpltmaxrate,99,,,,,,3
1637,マーガレッタ=ソリン＠ヒール,idle,28,9,3000,0,2000,yes,self,myhpltmaxrate,99,,,,,,3
1637,マーガレッタ=ソリン＠ヒール,chase,28,9,3000,0,2000,yes,friend,friendhpltmaxrate,99,,,,,,3
1637,マーガレッタ=ソリン＠ヒール,chase,28,9,3000,0,2000,yes,self,myhpltmaxrate,99,,,,,,3
1638,セシル=ディモン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1638,セシル=ディモン＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1638,セシル=ディモン＠ダブルストレイフィング,attack,46,10,2000,0,3000,yes,target,always,0,,,,,,6
1638,セシル=ディモン＠アローシャワー,attack,47,10,2000,0,3000,yes,target,always,0,,,,,,6
1638,セシル=ディモン＠チャージアロー,attack,148,1,2000,0,3000,yes,target,always,0,,,,,,6
1638,セシル=ディモン＠ラッシュアタック,attack,349,5,2000,0,100000,yes,self,always,0,,,,,,
1638,セシル=ディモン＠ラッシュアタック,attack,349,5,2000,0,25000,yes,self,myhpltmaxrate,30,,,,,,
1638,セシル=ディモン＠速度強化,idle,350,5,10000,0,35000,yes,self,always,0,,,,,,
1638,セシル=ディモン＠速度強化,attack,350,5,2000,0,25000,yes,self,always,0,,,,,,
1638,セシル=ディモン＠シャープシューティング,attack,382,5,2000,500,1500,no,target,always,0,,,,,,
1638,セシル=ディモン＠スキッドトラップ,idle,115,5,2000,0,10000,yes,around2,always,0,,,,,,5
1638,セシル=ディモン＠スキッドトラップ,attack,115,5,500,0,5000,yes,around2,always,0,,,,,,5
1638,セシル=ディモン＠フラッシャー,idle,120,5,2000,0,10000,yes,around2,always,0,,,,,,5
1638,セシル=ディモン＠フラッシャー,attack,120,5,500,0,5000,yes,around2,always,0,,,,,,5
1638,セシル=ディモン＠フリージングトラップ,idle,121,5,2000,0,10000,yes,around2,always,0,,,,,,5
1638,セシル=ディモン＠フリージングトラップ,attack,121,5,500,0,5000,yes,around2,always,0,,,,,,5
1638,セシル=ディモン＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1638,セシル=ディモン＠スタン攻撃,attack,179,5,1000,0,5000,yes,target,always,0,,,,,,
1638,セシル=ディモン＠風属性攻撃,attack,187,5,1000,0,5000,yes,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠サイト,idle,10,1,2000,0,5000,yes,self,always,0,,,,,,
1639,カトリーヌ=ケイロン＠サイト,idle,10,1,10000,0,5000,yes,self,skillused,137,,,,,,
1639,カトリーヌ=ケイロン＠テレポート,idle,26,1,1000,0,0,yes,self,rudeattacked,,,,,,,
1639,カトリーヌ=ケイロン＠テレポート,walk,26,1,1000,0,5000,yes,self,rudeattacked,,,,,,,
1639,カトリーヌ=ケイロン＠フロストダイバー,idle,15,10,10000,1000,10000,no,anothertarget,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ユピテルサンダー,idle,84,28,10000,1000,10000,no,anothertarget,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ファイアーボール,idle,17,10,10000,500,10000,no,anothertarget,always,0,,,,,,
1639,カトリーヌ=ケイロン＠フロストダイバー,chase,15,10,10000,1000,10000,no,target,skillused,18,,,,,,
1639,カトリーヌ=ケイロン＠ユピテルサンダー,chase,84,28,10000,1000,10000,no,target,skillused,18,,,,,,
1639,カトリーヌ=ケイロン＠ファイアーボール,chase,17,10,10000,500,10000,no,target,skillused,18,,,,,,
1639,カトリーヌ=ケイロン＠ガンバンテイン,attack,483,1,10000,500,7000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ナパームバルカン,chase,400,5,2000,1000,2000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ユピテルサンダー,attack,84,28,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ユピテルサンダー,chase,84,28,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠サンダーストーム,attack,21,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠サンダーストーム,chase,21,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠コールドボルト,attack,14,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠コールドボルト,chase,14,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ファイアーボール,attack,17,10,3000,500,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ファイアーボール,chase,17,10,3000,500,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠サイトラッシャー,attack,81,10,3000,0,10000,yes,self,always,0,,,,,,
1639,カトリーヌ=ケイロン＠クァグマイア,chase,92,5,3000,0,10000,yes,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠セイフティウォール,attack,12,10,3000,0,10000,yes,self,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ファイアーボルト,chase,19,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ファイアーボルト,attack,19,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ファイアーウォール,chase,18,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ファイアーウォール,attack,18,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ライトニングボルト,chase,20,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ライトニングボルト,attack,20,10,3000,1000,10000,no,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠フロストノヴァ,chase,88,10,3000,1000,10000,no,self,always,0,,,,,,
1639,カトリーヌ=ケイロン＠フロストノヴァ,attack,88,10,3000,1000,10000,nos,self,always,0,,,,,,
1639,カトリーヌ=ケイロン＠アーススパイク,chase,90,5,3000,0,10000,yes,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠アーススパイク,attack,90,5,3000,0,10000,yes,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ヘヴンズドライブ,chase,91,5,3000,0,10000,yes,target,always,0,,,,,,
1639,カトリーヌ=ケイロン＠ヘヴンズドライブ,attack,91,5,3000,0,10000,yes,target,always,0,,,,,,
1640,セイレン=ウィンザー＠自爆,attack,173,1,2000,2000,0,no,self,myhpltmaxrate,3,,,,,,
1640,セイレン=ウィンザー＠インティミデイト,attack,219,10,100,0,5000,yes,target,always,0,,,,,,
1640,セイレン=ウィンザー＠テレポート,idle,26,1,1000,0,0,yes,self,rudeattacked,,,,,,,
1640,セイレン=ウィンザー＠テレポート,walk,26,1,1000,0,5000,yes,self,rudeattacked,,,,,,,
1640,セイレン=ウィンザー＠スピアブーメラン,idle,59,5,10000,0,0,yes,anothertarget,always,0,,,,,,6
1640,セイレン=ウィンザー＠スパイラルピアース,chase,397,5,2000,0,5000,yes,target,myhpltmaxrate,60,,,,,,
1640,セイレン=ウィンザー＠スパイラルピアース,attack,397,5,2000,0,5000,yes,target,myhpltmaxrate,60,,,,,,
1640,セイレン=ウィンザー＠スピアブーメラン,chase,59,5,10000,0,0,yes,target,skillused,18,,,,,,6
1640,セイレン=ウィンザー＠ツーハンドクイッケン,attack,60,10,10000,0,300000,yes,self,always,0,,,,,,2
//1640,セイレン=ウィンザー＠ボウリングバッシュ,attack,62,10,1000,0,10000,yes,target,always,0,,,,,,
//1640,セイレン=ウィンザー＠ボウリングバッシュ,attack,62,10,2000,0,0,yes,target,myhpltmaxrate,30,,,,,,
1640,セイレン=ウィンザー＠バッシュ,attack,5,10,1000,0,5000,yes,target,always,0,,,,,,
1640,セイレン=ウィンザー＠バッシュ,attack,5,10,2000,0,0,yes,target,myhpltmaxrate,30,,,,,,
1640,セイレン=ウィンザー＠マグナムブレイク,attack,7,10,1000,0,0,yes,self,attackpcge,2,,,,,,
1640,セイレン=ウィンザー＠ラッシュアタック,attack,349,5,2000,0,100000,yes,self,always,0,,,,,,
1640,セイレン=ウィンザー＠ラッシュアタック,attack,349,5,2000,0,25000,yes,self,myhpltmaxrate,30,,,,,,
1640,セイレン=ウィンザー＠プロボック,attack,6,10,1000,0,300000,yes,target,always,0,,,,,,29
1640,セイレン=ウィンザー＠プロボック,chase,6,10,1000,0,5000,yes,target,always,0,,,,,,29
1640,セイレン=ウィンザー＠インデュア,chase,8,10,2000,0,30000,yes,self,longrangeattacked,,,,,,,6
1640,セイレン=ウィンザー＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1640,セイレン=ウィンザー＠スタン攻撃,attack,179,5,1000,0,5000,yes,target,always,0,,,,,,
1640,セイレン=ウィンザー＠火属性攻撃,attack,186,10,1000,0,5000,yes,target,always,0,,,,,,
1641,エレメス=ガイル＠自爆,attack,173,1,2000,2000,0,no,self,myhpltmaxrate,3,,,,,,
1641,エレメス=ガイル＠インティミデイト,attack,219,10,100,0,5000,yes,target,always,0,,,,,,
1641,エレメス=ガイル＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1641,エレメス=ガイル＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1641,エレメス=ガイル＠グリムトゥース,idle,137,5,10000,0,0,yes,anothertarget,always,0,,,,,,6
1641,エレメス=ガイル＠グリムトゥース,chase,137,5,10000,0,0,yes,target,skillused,18,,,,,,6
1641,エレメス=ガイル＠ソウルブレイカー,chase,379,10,2000,0,5000,yes,target,always,0,,,,,,
1641,エレメス=ガイル＠メテオアサルト,attack,406,10,2000,0,10000,yes,self,always,0,,,,,,
1641,エレメス=ガイル＠インビジブル,idle,353,1,2000,0,30000,yes,self,always,0,,,,,,
1641,エレメス=ガイル＠インビジブル,attack,353,1,2000,0,30000,yes,self,always,0,,,,,,
1641,エレメス=ガイル＠ターゲット攻撃,attack,172,10,2000,0,15000,yes,target,always,0,,,,,,
1641,エレメス=ガイル＠インベナム,attack,52,10,1000,0,10000,yes,target,always,0,,,,,,
1641,エレメス=ガイル＠速度強化,attack,350,5,2000,0,100000,yes,self,always,0,,,,,,
1641,エレメス=ガイル＠速度強化,attack,350,5,2000,0,25000,yes,self,myhpltmaxrate,30,,,,,,
1641,エレメス=ガイル＠ソニックブロー,attack,136,10,2000,0,5000,yes,target,always,0,,,,,,6
1641,エレメス=ガイル＠ソニックブロー,attack,136,10,3000,0,0,yes,target,myhpltmaxrate,30,,,,,,6
1641,エレメス=ガイル＠グリムトゥース,chase,137,5,2000,0,0,yes,target,always,0,,,,,,
1641,エレメス=ガイル＠ベナムダスト,idle,140,1,2000,0,10000,yes,anothertarget,always,0,,,,,,29
1641,エレメス=ガイル＠ベナムダスト,attack,140,1,2000,0,10000,yes,around5,always,0,,,,,,29
1641,エレメス=ガイル＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1641,エレメス=ガイル＠スタン攻撃,attack,179,5,1000,0,5000,yes,target,always,0,,,,,,
1641,エレメス=ガイル＠毒属性攻撃,attack,188,10,1000,0,5000,yes,target,always,0,,,,,,
1642,ハワード=アルトアイゼン＠自爆,attack,173,1,2000,2000,0,no,self,myhpltmaxrate,3,,,,,,
1642,ハワード=アルトアイゼン＠インティミデイト,attack,219,10,100,0,5000,yes,target,always,0,,,,,,
1642,ハワード=アルトアイゼン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1642,ハワード=アルトアイゼン＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1642,ハワード=アルトアイゼン＠アドレナリンラッシュ,attack,111,10,2000,0,150000,yes,self,always,0,,,,,,
1642,ハワード=アルトアイゼン＠マキシマイズパワー,attack,114,1,1000,0,60000,yes,self,always,0,,,,,,
1642,ハワード=アルトアイゼン＠メマーナイト,attack,42,10,2000,0,5000,yes,target,always,0,,,,,,23
1642,ハワード=アルトアイゼン＠メマーナイト,attack,42,10,2000,0,0,yes,target,myhpltmaxrate,30,,,,,,23
1642,ハワード=アルトアイゼン＠ハンマーフォール,chase,110,10,2000,0,5000,yes,target,always,0,,,,,,
1642,ハワード=アルトアイゼン＠ハンマーフォール,attack,110,10,2000,0,5000,yes,target,always,0,,,,,,
1642,ハワード=アルトアイゼン＠ラッシュアタック,attack,349,5,2000,0,100000,yes,self,always,0,,,,,,
1642,ハワード=アルトアイゼン＠ラッシュアタック,attack,349,5,2000,0,25000,yes,self,myhpltmaxrate,30,,,,,,
1642,ハワード=アルトアイゼン＠範囲攻撃,attack,174,1,1000,0,0,yes,target,attackpcge,2,,,,,,
1642,ハワード=アルトアイゼン＠ブレイクアーマー,attack,344,10,1000,0,5000,yes,target,always,0,,,,,,19
1642,ハワード=アルトアイゼン＠ブレイクヘルム,attack,345,10,1000,0,5000,yes,target,always,0,,,,,,19
1642,ハワード=アルトアイゼン＠ブレイクシールド,attack,346,10,1000,0,5000,yes,target,always,0,,,,,,19
1642,ハワード=アルトアイゼン＠フルストリップ,attack,476,5,1500,0,1000,yes,target,always,0,,,,,,
1642,ハワード=アルトアイゼン＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1642,ハワード=アルトアイゼン＠水属性攻撃,attack,184,10,1000,0,5000,yes,target,always,0,,,,,,
1643,マーガレッタ=ソリン＠アスムプティオ,idle,361,5,10000,1000,10000,no,self,myhpltmaxrate,90,,,,,,
1643,マーガレッタ=ソリン＠アスムプティオ,chase,361,5,10000,1000,10000,no,self,myhpltmaxrate,90,,,,,,
1643,マーガレッタ=ソリン＠アスムプティオ,idle,361,5,10000,1000,10000,no,friend,friendhpltmaxrate,100,,,,,,
1643,マーガレッタ=ソリン＠アスムプティオ,chase,361,5,10000,1000,10000,no,friend,friendhpltmaxrate,100,,,,,,
1643,マーガレッタ=ソリン＠自爆,attack,173,1,2000,2000,0,no,self,myhpltmaxrate,3,,,,,,
1643,マーガレッタ=ソリン＠インティミデイト,attack,219,10,100,0,5000,yes,target,always,0,,,,,,
1643,マーガレッタ=ソリン＠テレポート,idle,26,1,10000,0,0,yes,self,rudeattacked,,,,,,,
1643,マーガレッタ=ソリン＠テレポート,walk,26,1,5000,0,5000,yes,self,rudeattacked,,,,,,,
1643,マーガレッタ=ソリン＠ニューマ,idle,25,1,10000,0,0,yes,self,longrangeattacked,,,,,,,19
1643,マーガレッタ=ソリン＠速度増加,attack,29,10,2000,0,240000,yes,self,always,0,,,,,,2
1643,マーガレッタ=ソリン＠速度増加,chase,29,10,2000,0,240000,yes,self,always,0,,,,,,2
1643,マーガレッタ=ソリン＠速度減少,chase,30,10,2000,0,10000,yes,target,always,0,,,,,,
1643,マーガレッタ=ソリン＠セイフティウォール,attack,12,10,1000,0,5000,yes,self,always,0,,,,,,
1643,マーガレッタ=ソリン＠ニューマ,attack,25,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,19
1643,マーガレッタ=ソリン＠ニューマ,chase,25,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,19
1643,マーガレッタ=ソリン＠レックスディビーナ,attack,76,10,2000,0,5000,yes,target,always,0,,,,,,18
1643,マーガレッタ=ソリン＠レックスディビーナ,chase,76,10,2000,0,5000,yes,target,always,0,,,,,,18
1643,マーガレッタ=ソリン＠レックスディビーナ,idle,76,10,10000,0,5000,yes,target,casttargeted,,,,,,,18
1643,マーガレッタ=ソリン＠レックスディビーナ,attack,76,10,5000,0,5000,yes,target,casttargeted,,,,,,,18
1643,マーガレッタ=ソリン＠レックスディビーナ,chase,76,10,5000,0,5000,yes,target,casttargeted,,,,,,,18
1643,マーガレッタ=ソリン＠レックスエーテルナ,attack,78,1,1000,0,5000,yes,target,always,0,,,,,,29
1643,マーガレッタ=ソリン＠レックスエーテルナ,chase,78,1,1000,0,5000,yes,target,always,0,,,,,,29
1643,マーガレッタ=ソリン＠クリティカル攻撃,attack,170,1,1000,0,5000,yes,target,always,0,,,,,,
1643,マーガレッタ=ソリン＠スタン攻撃,attack,179,5,1000,0,5000,yes,target,always,0,,,,,,
1643,マーガレッタ=ソリン＠聖属性攻撃,attack,189,10,1000,0,5000,yes,target,always,0,,,,,,
1643,マーガレッタ=ソリン＠ヒール,attack,28,10,3000,0,1500,yes,friend,friendhpltmaxrate,99,,,,,,3
